Image_Path;Image_Width;Image_Height;YOLO_Results_File;Class_Id;Class_Name;Detected_coordinates;Absolute_coordinates;Confidence;Url_Detection;Url_Image
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ162/Paris_Archives_Nationales_JJ162_516.jpg;4461;5007;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ160-JJ169/Paris_Archives_Nationales_JJ162/labels/Paris_Archives_Nationales_JJ162_516.txt;1;AI;0.5011 0.7769 0.9964 0.3862;12,2923,4444,1933;0.8152255415916443;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v59c4cohghlp/12,2923,4444,1933/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v59c4cohghlp/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ162/Paris_Archives_Nationales_JJ162_517.jpg;4407;4965;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ160-JJ169/Paris_Archives_Nationales_JJ162/labels/Paris_Archives_Nationales_JJ162_517.txt;2;AF;0.4367 0.3617 0.8715 0.6815;4,104,3840,3383;0.9653520584106444;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy8ky50efbuq/4,104,3840,3383/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy8ky50efbuq/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ162/Paris_Archives_Nationales_JJ162_517.jpg;4407;4965;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ160-JJ169/Paris_Archives_Nationales_JJ162/labels/Paris_Archives_Nationales_JJ162_517.txt;1;AI;0.4445 0.8509 0.8886 0.296;0,3489,3916,1469;0.961932897567749;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy8ky50efbuq/0,3489,3916,1469/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy8ky50efbuq/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ162/Paris_Archives_Nationales_JJ162_518.jpg;4461;5007;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ160-JJ169/Paris_Archives_Nationales_JJ162/labels/Paris_Archives_Nationales_JJ162_518.txt;3;AM;0.5444 0.4967 0.9112 0.9876;396,14,4064,4944;0.9746109247207642;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk2lqhqpazvj/396,14,4064,4944/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk2lqhqpazvj/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ162/Paris_Archives_Nationales_JJ162_519.jpg;4407;4965;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ160-JJ169/Paris_Archives_Nationales_JJ162/labels/Paris_Archives_Nationales_JJ162_519.txt;3;AM;0.4425 0.5151 0.8851 0.9663;0,158,3900,4797;0.9613816738128662;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb0v0ici31hb/0,158,3900,4797/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb0v0ici31hb/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ162/Paris_Archives_Nationales_JJ162_52.jpg;4048;4905;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ160-JJ169/Paris_Archives_Nationales_JJ162/labels/Paris_Archives_Nationales_JJ162_52.txt;2;AF;0.5013 0.2527 0.997 0.4685;11,90,4035,2297;0.9596885442733764;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vatwtkxpiwpk/11,90,4035,2297/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vatwtkxpiwpk/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ162/Paris_Archives_Nationales_JJ162_52.jpg;4048;4905;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ160-JJ169/Paris_Archives_Nationales_JJ162/labels/Paris_Archives_Nationales_JJ162_52.txt;1;AI;0.5006 0.7423 0.997 0.5112;8,2387,4035,2507;0.96918386220932;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vatwtkxpiwpk/8,2387,4035,2507/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vatwtkxpiwpk/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ162/Paris_Archives_Nationales_JJ162_520.jpg;4461;5007;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ160-JJ169/Paris_Archives_Nationales_JJ162/labels/Paris_Archives_Nationales_JJ162_520.txt;3;AM;0.5938 0.4986 0.8118 0.9882;838,22,3621,4947;0.974744439125061;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmfhmuwypnir/838,22,3621,4947/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmfhmuwypnir/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ162/Paris_Archives_Nationales_JJ162_521.jpg;4407;4965;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ160-JJ169/Paris_Archives_Nationales_JJ162/labels/Paris_Archives_Nationales_JJ162_521.txt;3;AM;0.4421 0.5002 0.8841 0.9867;0,34,3896,4898;0.971230685710907;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v899zzkyu49v/0,34,3896,4898/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v899zzkyu49v/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ162/Paris_Archives_Nationales_JJ162_522.jpg;4461;5007;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ160-JJ169/Paris_Archives_Nationales_JJ162/labels/Paris_Archives_Nationales_JJ162_522.txt;1;AI;0.5138 0.6936 0.9718 0.5584;124,2074,4335,2795;0.9713757038116456;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0adcsgd9szo/124,2074,4335,2795/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0adcsgd9szo/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ162/Paris_Archives_Nationales_JJ162_522.jpg;4461;5007;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ160-JJ169/Paris_Archives_Nationales_JJ162/labels/Paris_Archives_Nationales_JJ162_522.txt;2;AF;0.5051 0.2089 0.9896 0.4117;45,15,4414,2061;0.9665344953536988;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0adcsgd9szo/45,15,4414,2061/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0adcsgd9szo/full/full/0/default.jpg
