zone_temp_id;temporary_JJ96-211;register;act_number;warning
51641;29146;JJ168;1;FOLIO vide ou non reconnu dans Acts CSV
51642;29146;JJ168;1;FOLIO vide ou non reconnu dans Acts CSV
51643;29147;JJ168;2;FOLIO vide ou non reconnu dans Acts CSV
51644;29148;JJ168;3;FOLIO vide ou non reconnu dans Acts CSV
51645;29148;JJ168;3;FOLIO vide ou non reconnu dans Acts CSV
51646;29149;JJ168;4;FOLIO vide ou non reconnu dans Acts CSV
51647;29149;JJ168;4;FOLIO vide ou non reconnu dans Acts CSV
51648;29149;JJ168;4;FOLIO vide ou non reconnu dans Acts CSV
51649;29150;JJ168;5;
51650;29150;JJ168;5;
51651;29151;JJ168;6;FOLIO vide ou non reconnu dans Acts CSV
51652;29151;JJ168;6;FOLIO vide ou non reconnu dans Acts CSV
51653;29152;JJ168;7;FOLIO vide ou non reconnu dans Acts CSV
51654;29152;JJ168;7;FOLIO vide ou non reconnu dans Acts CSV
51655;29152;JJ168;7;FOLIO vide ou non reconnu dans Acts CSV
51656;29152;JJ168;7;FOLIO vide ou non reconnu dans Acts CSV
51657;29153;JJ168;8;FOLIO vide ou non reconnu dans Acts CSV
51658;29153;JJ168;8;FOLIO vide ou non reconnu dans Acts CSV
51659;29154;JJ168;9;FOLIO vide ou non reconnu dans Acts CSV
51660;29154;JJ168;9;FOLIO vide ou non reconnu dans Acts CSV
51661;29155;JJ168;10;FOLIO vide ou non reconnu dans Acts CSV
51662;29155;JJ168;10;FOLIO vide ou non reconnu dans Acts CSV
51663;29156;JJ168;11;FOLIO vide ou non reconnu dans Acts CSV
51664;29156;JJ168;11;FOLIO vide ou non reconnu dans Acts CSV
51665;29157;JJ168;12;FOLIO vide ou non reconnu dans Acts CSV
51666;29157;JJ168;12;FOLIO vide ou non reconnu dans Acts CSV
51667;29158;JJ168;13;FOLIO vide ou non reconnu dans Acts CSV
51668;29158;JJ168;13;FOLIO vide ou non reconnu dans Acts CSV
51669;29159;JJ168;14;FOLIO vide ou non reconnu dans Acts CSV
51670;29159;JJ168;14;FOLIO vide ou non reconnu dans Acts CSV
51671;29159;JJ168;14;FOLIO vide ou non reconnu dans Acts CSV
51672;29160;JJ168;14bis;FOLIO vide ou non reconnu dans Acts CSV
51673;29161;JJ168;15;FOLIO vide ou non reconnu dans Acts CSV
51674;29161;JJ168;15;FOLIO vide ou non reconnu dans Acts CSV
51675;29162;JJ168;16;FOLIO vide ou non reconnu dans Acts CSV
51676;29162;JJ168;16;FOLIO vide ou non reconnu dans Acts CSV
51677;29162;JJ168;16;FOLIO vide ou non reconnu dans Acts CSV
51678;29163;JJ168;17;
51679;29163;JJ168;17;
51680;29164;JJ168;18;FOLIO vide ou non reconnu dans Acts CSV
51681;29164;JJ168;18;FOLIO vide ou non reconnu dans Acts CSV
51682;29165;JJ168;19;
51683;29165;JJ168;19;
51684;29166;JJ168;20;FOLIO vide ou non reconnu dans Acts CSV
51685;29166;JJ168;20;FOLIO vide ou non reconnu dans Acts CSV
51686;29167;JJ168;21;FOLIO vide ou non reconnu dans Acts CSV
51687;29167;JJ168;21;FOLIO vide ou non reconnu dans Acts CSV
51688;29168;JJ168;22;
51689;29168;JJ168;22;
51690;29169;JJ168;23;FOLIO vide ou non reconnu dans Acts CSV
51691;29169;JJ168;23;FOLIO vide ou non reconnu dans Acts CSV
51692;29170;JJ168;24;
51693;29170;JJ168;24;
51694;29170;JJ168;24;
51695;29170;JJ168;24;
51696;29170;JJ168;24;
51697;29170;JJ168;24;
51698;29170;JJ168;24;
51699;29171;JJ168;25;FOLIO vide ou non reconnu dans Acts CSV
51700;29171;JJ168;25;FOLIO vide ou non reconnu dans Acts CSV
51701;29172;JJ168;26;FOLIO vide ou non reconnu dans Acts CSV
51702;29172;JJ168;26;FOLIO vide ou non reconnu dans Acts CSV
51703;29174;JJ168;28;FOLIO vide ou non reconnu dans Acts CSV
51704;29174;JJ168;28;FOLIO vide ou non reconnu dans Acts CSV
51705;29175;JJ168;29;FOLIO vide ou non reconnu dans Acts CSV
51706;29175;JJ168;29;FOLIO vide ou non reconnu dans Acts CSV
51707;29175;JJ168;29;FOLIO vide ou non reconnu dans Acts CSV
51708;29176;JJ168;30;FOLIO vide ou non reconnu dans Acts CSV
51709;29176;JJ168;30;FOLIO vide ou non reconnu dans Acts CSV
51710;29177;JJ168;31;FOLIO vide ou non reconnu dans Acts CSV
51711;29177;JJ168;31;FOLIO vide ou non reconnu dans Acts CSV
51712;29178;JJ168;32;FOLIO vide ou non reconnu dans Acts CSV
51713;29178;JJ168;32;FOLIO vide ou non reconnu dans Acts CSV
51714;29179;JJ168;33;FOLIO vide ou non reconnu dans Acts CSV
51715;29179;JJ168;33;FOLIO vide ou non reconnu dans Acts CSV
51716;29180;JJ168;34;FOLIO vide ou non reconnu dans Acts CSV
51717;29180;JJ168;34;FOLIO vide ou non reconnu dans Acts CSV
51718;29180;JJ168;34;FOLIO vide ou non reconnu dans Acts CSV
51719;29181;JJ168;35;FOLIO vide ou non reconnu dans Acts CSV
51720;29181;JJ168;35;FOLIO vide ou non reconnu dans Acts CSV
51721;29181;JJ168;35;FOLIO vide ou non reconnu dans Acts CSV
51722;29181;JJ168;35;FOLIO vide ou non reconnu dans Acts CSV
51723;29182;JJ168;36;
51724;29182;JJ168;36;
51725;29182;JJ168;36;
51726;29183;JJ168;37;FOLIO vide ou non reconnu dans Acts CSV
51727;29183;JJ168;37;FOLIO vide ou non reconnu dans Acts CSV
51728;29183;JJ168;37;FOLIO vide ou non reconnu dans Acts CSV
51729;29184;JJ168;38;FOLIO vide ou non reconnu dans Acts CSV
51730;29184;JJ168;38;FOLIO vide ou non reconnu dans Acts CSV
51731;29185;JJ168;39;FOLIO vide ou non reconnu dans Acts CSV
51732;29185;JJ168;39;FOLIO vide ou non reconnu dans Acts CSV
51733;29186;JJ168;40;FOLIO vide ou non reconnu dans Acts CSV
51734;29186;JJ168;40;FOLIO vide ou non reconnu dans Acts CSV
51735;29187;JJ168;41;FOLIO vide ou non reconnu dans Acts CSV
51736;29187;JJ168;41;FOLIO vide ou non reconnu dans Acts CSV
51737;29188;JJ168;42;FOLIO vide ou non reconnu dans Acts CSV
51738;29188;JJ168;42;FOLIO vide ou non reconnu dans Acts CSV
51739;29189;JJ168;43;FOLIO vide ou non reconnu dans Acts CSV
51740;29189;JJ168;43;FOLIO vide ou non reconnu dans Acts CSV
51741;29190;JJ168;44;FOLIO vide ou non reconnu dans Acts CSV
51742;29190;JJ168;44;FOLIO vide ou non reconnu dans Acts CSV
51743;29191;JJ168;45;FOLIO vide ou non reconnu dans Acts CSV
51744;29191;JJ168;45;FOLIO vide ou non reconnu dans Acts CSV
51745;29192;JJ168;46;FOLIO vide ou non reconnu dans Acts CSV
51746;29192;JJ168;46;FOLIO vide ou non reconnu dans Acts CSV
51747;29193;JJ168;47;
51748;29193;JJ168;47;
51749;29193;JJ168;47;
51750;29194;JJ168;48;
51751;29194;JJ168;48;
51752;29195;JJ168;49;FOLIO vide ou non reconnu dans Acts CSV
51753;29195;JJ168;49;FOLIO vide ou non reconnu dans Acts CSV
51754;29196;JJ168;50;FOLIO vide ou non reconnu dans Acts CSV
51755;29196;JJ168;50;FOLIO vide ou non reconnu dans Acts CSV
51756;29197;JJ168;51;FOLIO vide ou non reconnu dans Acts CSV
51757;29197;JJ168;51;FOLIO vide ou non reconnu dans Acts CSV
51758;29198;JJ168;52;FOLIO vide ou non reconnu dans Acts CSV
51759;29199;JJ168;53;FOLIO vide ou non reconnu dans Acts CSV
51760;29199;JJ168;53;FOLIO vide ou non reconnu dans Acts CSV
51761;29200;JJ168;54;FOLIO vide ou non reconnu dans Acts CSV
51762;29200;JJ168;54;FOLIO vide ou non reconnu dans Acts CSV
51763;29201;JJ168;55;FOLIO vide ou non reconnu dans Acts CSV
51764;29201;JJ168;55;FOLIO vide ou non reconnu dans Acts CSV
51765;29202;JJ168;56;FOLIO vide ou non reconnu dans Acts CSV
51766;29202;JJ168;56;FOLIO vide ou non reconnu dans Acts CSV
51767;29203;JJ168;57;FOLIO vide ou non reconnu dans Acts CSV
51768;29203;JJ168;57;FOLIO vide ou non reconnu dans Acts CSV
51769;29204;JJ168;58;FOLIO vide ou non reconnu dans Acts CSV
51770;29204;JJ168;58;FOLIO vide ou non reconnu dans Acts CSV
51771;29205;JJ168;59;FOLIO vide ou non reconnu dans Acts CSV
51772;29205;JJ168;59;FOLIO vide ou non reconnu dans Acts CSV
51773;29206;JJ168;60;FOLIO vide ou non reconnu dans Acts CSV
51774;29206;JJ168;60;FOLIO vide ou non reconnu dans Acts CSV
51775;29207;JJ168;61;FOLIO vide ou non reconnu dans Acts CSV
51776;29207;JJ168;61;FOLIO vide ou non reconnu dans Acts CSV
51777;29208;JJ168;62;FOLIO vide ou non reconnu dans Acts CSV
51778;29208;JJ168;62;FOLIO vide ou non reconnu dans Acts CSV
51779;29209;JJ168;63;FOLIO vide ou non reconnu dans Acts CSV
51780;29209;JJ168;63;FOLIO vide ou non reconnu dans Acts CSV
51781;29210;JJ168;64;FOLIO vide ou non reconnu dans Acts CSV
51782;29210;JJ168;64;FOLIO vide ou non reconnu dans Acts CSV
51783;29211;JJ168;65;
51784;29211;JJ168;65;
51785;29212;JJ168;66;FOLIO vide ou non reconnu dans Acts CSV
51786;29212;JJ168;66;FOLIO vide ou non reconnu dans Acts CSV
51787;29212;JJ168;66;FOLIO vide ou non reconnu dans Acts CSV
51788;29212;JJ168;66;FOLIO vide ou non reconnu dans Acts CSV
51789;29212;JJ168;66;FOLIO vide ou non reconnu dans Acts CSV
51790;29212;JJ168;66;FOLIO vide ou non reconnu dans Acts CSV
51791;29212;JJ168;66;FOLIO vide ou non reconnu dans Acts CSV
51792;29212;JJ168;66;FOLIO vide ou non reconnu dans Acts CSV
51793;29212;JJ168;66;FOLIO vide ou non reconnu dans Acts CSV
51794;29212;JJ168;66;FOLIO vide ou non reconnu dans Acts CSV
51795;29212;JJ168;66;FOLIO vide ou non reconnu dans Acts CSV
51796;29212;JJ168;66;FOLIO vide ou non reconnu dans Acts CSV
51797;29212;JJ168;66;FOLIO vide ou non reconnu dans Acts CSV
51798;29212;JJ168;66;FOLIO vide ou non reconnu dans Acts CSV
51799;29212;JJ168;66;FOLIO vide ou non reconnu dans Acts CSV
51800;29213;JJ168;67;
51801;29213;JJ168;67;
51802;29213;JJ168;67;
51803;29214;JJ168;68;FOLIO vide ou non reconnu dans Acts CSV
51804;29214;JJ168;68;FOLIO vide ou non reconnu dans Acts CSV
51805;29215;JJ168;68bis;FOLIO vide ou non reconnu dans Acts CSV
51806;29215;JJ168;68bis;FOLIO vide ou non reconnu dans Acts CSV
51807;29215;JJ168;68bis;FOLIO vide ou non reconnu dans Acts CSV
51808;29216;JJ168;69;FOLIO vide ou non reconnu dans Acts CSV
51809;29216;JJ168;69;FOLIO vide ou non reconnu dans Acts CSV
51810;29218;JJ168;71;FOLIO vide ou non reconnu dans Acts CSV
51811;29219;JJ168;72;FOLIO vide ou non reconnu dans Acts CSV
51812;29220;JJ168;73;FOLIO vide ou non reconnu dans Acts CSV
51813;29221;JJ168;74;FOLIO vide ou non reconnu dans Acts CSV
51814;29221;JJ168;74;FOLIO vide ou non reconnu dans Acts CSV
51815;29222;JJ168;75;FOLIO vide ou non reconnu dans Acts CSV
51816;29223;JJ168;76;FOLIO vide ou non reconnu dans Acts CSV
51817;29224;JJ168;77;FOLIO vide ou non reconnu dans Acts CSV
51818;29225;JJ168;78;FOLIO vide ou non reconnu dans Acts CSV
51819;29226;JJ168;79;FOLIO vide ou non reconnu dans Acts CSV
51820;29226;JJ168;79;FOLIO vide ou non reconnu dans Acts CSV
51821;29226;JJ168;79bis;FOLIO vide ou non reconnu dans Acts CSV
51822;29226;JJ168;79bis;FOLIO vide ou non reconnu dans Acts CSV
51823;29227;JJ168;80;FOLIO vide ou non reconnu dans Acts CSV
51824;29227;JJ168;80;FOLIO vide ou non reconnu dans Acts CSV
51825;29228;JJ168;81;FOLIO vide ou non reconnu dans Acts CSV
51826;29228;JJ168;81;FOLIO vide ou non reconnu dans Acts CSV
51827;29229;JJ168;81bis;FOLIO vide ou non reconnu dans Acts CSV
51828;29230;JJ168;82;FOLIO vide ou non reconnu dans Acts CSV
51829;29231;JJ168;83;FOLIO vide ou non reconnu dans Acts CSV
51830;29232;JJ168;84;FOLIO vide ou non reconnu dans Acts CSV
51831;29233;JJ168;85;FOLIO vide ou non reconnu dans Acts CSV
51832;29233;JJ168;85;FOLIO vide ou non reconnu dans Acts CSV
51833;29234;JJ168;86;FOLIO vide ou non reconnu dans Acts CSV
51834;29234;JJ168;86;FOLIO vide ou non reconnu dans Acts CSV
51835;29235;JJ168;87;FOLIO vide ou non reconnu dans Acts CSV
51836;29236;JJ168;88;
51837;29236;JJ168;88;
51838;29237;JJ168;89;FOLIO vide ou non reconnu dans Acts CSV
51839;29237;JJ168;89;FOLIO vide ou non reconnu dans Acts CSV
51840;29238;JJ168;90;FOLIO vide ou non reconnu dans Acts CSV
51841;29239;JJ168;91;FOLIO vide ou non reconnu dans Acts CSV
51842;29240;JJ168;92;
51843;29240;JJ168;92;
51844;29241;JJ168;93;
51845;29242;JJ168;94;
51846;29243;JJ168;95;
51847;29244;JJ168;96;FOLIO vide ou non reconnu dans Acts CSV
51848;29244;JJ168;96;FOLIO vide ou non reconnu dans Acts CSV
51849;29245;JJ168;97;
51850;29245;JJ168;97;
51851;29246;JJ168;98;FOLIO vide ou non reconnu dans Acts CSV
51852;29246;JJ168;98;FOLIO vide ou non reconnu dans Acts CSV
51853;29247;JJ168;99;FOLIO vide ou non reconnu dans Acts CSV
51854;29247;JJ168;99;FOLIO vide ou non reconnu dans Acts CSV
51855;29248;JJ168;100;FOLIO vide ou non reconnu dans Acts CSV
51856;29248;JJ168;100;FOLIO vide ou non reconnu dans Acts CSV
51857;29249;JJ168;101;
51858;29249;JJ168;101;
51859;29249;JJ168;101;
51860;29250;JJ168;102;
51861;29250;JJ168;102;
51862;29251;JJ168;103;FOLIO vide ou non reconnu dans Acts CSV
51863;29251;JJ168;103;FOLIO vide ou non reconnu dans Acts CSV
51864;29252;JJ168;104;
51865;29253;JJ168;105;
51868;29255;JJ168;107;FOLIO vide ou non reconnu dans Acts CSV
51869;29256;JJ168;108;FOLIO vide ou non reconnu dans Acts CSV
51870;29256;JJ168;108;FOLIO vide ou non reconnu dans Acts CSV
51871;29257;JJ168;109;FOLIO vide ou non reconnu dans Acts CSV
51872;29258;JJ168;110;FOLIO vide ou non reconnu dans Acts CSV
51873;29258;JJ168;110;FOLIO vide ou non reconnu dans Acts CSV
51874;29259;JJ168;111;
51875;29259;JJ168;111;
51876;29260;JJ168;112;FOLIO vide ou non reconnu dans Acts CSV
51877;29260;JJ168;112;FOLIO vide ou non reconnu dans Acts CSV
51878;29261;JJ168;113;FOLIO vide ou non reconnu dans Acts CSV
51879;29261;JJ168;113;FOLIO vide ou non reconnu dans Acts CSV
51880;29262;JJ168;114;FOLIO vide ou non reconnu dans Acts CSV
51881;29262;JJ168;114;FOLIO vide ou non reconnu dans Acts CSV
51882;29263;JJ168;115;FOLIO vide ou non reconnu dans Acts CSV
51883;29264;JJ168;116;
51884;29264;JJ168;116;
51885;29265;JJ168;117;
51886;29265;JJ168;117;
51887;29266;JJ168;118;
51888;29267;JJ168;119;
51889;29267;JJ168;119;
51890;29268;JJ168;120;FOLIO vide ou non reconnu dans Acts CSV
51891;29268;JJ168;120;FOLIO vide ou non reconnu dans Acts CSV
51892;29269;JJ168;121;FOLIO vide ou non reconnu dans Acts CSV
51893;29270;JJ168;122;FOLIO vide ou non reconnu dans Acts CSV
51894;29271;JJ168;123;FOLIO vide ou non reconnu dans Acts CSV
51895;29271;JJ168;123;FOLIO vide ou non reconnu dans Acts CSV
51896;29272;JJ168;124;FOLIO vide ou non reconnu dans Acts CSV
51897;29272;JJ168;124;FOLIO vide ou non reconnu dans Acts CSV
51898;29273;JJ168;125;FOLIO vide ou non reconnu dans Acts CSV
51899;29273;JJ168;125;FOLIO vide ou non reconnu dans Acts CSV
51900;29274;JJ168;126;FOLIO vide ou non reconnu dans Acts CSV
51901;29274;JJ168;126;FOLIO vide ou non reconnu dans Acts CSV
51902;29275;JJ168;127;
51903;29275;JJ168;127;
51904;29276;JJ168;128;FOLIO vide ou non reconnu dans Acts CSV
51905;29276;JJ168;128;FOLIO vide ou non reconnu dans Acts CSV
51906;29276;JJ168;128;FOLIO vide ou non reconnu dans Acts CSV
51907;29277;JJ168;129;FOLIO vide ou non reconnu dans Acts CSV
51908;29277;JJ168;129;FOLIO vide ou non reconnu dans Acts CSV
51909;29278;JJ168;130;FOLIO vide ou non reconnu dans Acts CSV
51910;29279;JJ168;131;
51911;29279;JJ168;131;
51912;29279;JJ168;131;
51913;29279,1;JJ168;131bis;
51914;29280;JJ168;132;FOLIO vide ou non reconnu dans Acts CSV
51915;29280;JJ168;132;FOLIO vide ou non reconnu dans Acts CSV
51916;29281;JJ168;133;FOLIO vide ou non reconnu dans Acts CSV
51917;29281;JJ168;133;FOLIO vide ou non reconnu dans Acts CSV
51918;29282;JJ168;134;FOLIO vide ou non reconnu dans Acts CSV
51919;29282;JJ168;134;FOLIO vide ou non reconnu dans Acts CSV
51920;29282;JJ168;134;FOLIO vide ou non reconnu dans Acts CSV
51921;29282;JJ168;134;FOLIO vide ou non reconnu dans Acts CSV
51922;29282;JJ168;134;FOLIO vide ou non reconnu dans Acts CSV
51923;29282;JJ168;134;FOLIO vide ou non reconnu dans Acts CSV
51924;29282;JJ168;134;FOLIO vide ou non reconnu dans Acts CSV
51925;29283;JJ168;135;FOLIO vide ou non reconnu dans Acts CSV
51926;29283;JJ168;135;FOLIO vide ou non reconnu dans Acts CSV
51927;29284;JJ168;136;FOLIO vide ou non reconnu dans Acts CSV
51928;29284;JJ168;136;FOLIO vide ou non reconnu dans Acts CSV
51929;29285;JJ168;137;FOLIO vide ou non reconnu dans Acts CSV
51930;29285;JJ168;137;FOLIO vide ou non reconnu dans Acts CSV
51931;29286;JJ168;138;FOLIO vide ou non reconnu dans Acts CSV
51932;29286;JJ168;138;FOLIO vide ou non reconnu dans Acts CSV
51933;29287;JJ168;139;FOLIO vide ou non reconnu dans Acts CSV
51934;29288;JJ168;140;
51935;29289;JJ168;141;
51936;29289;JJ168;141;
51937;29290;JJ168;142;
51938;29291;JJ168;143;FOLIO vide ou non reconnu dans Acts CSV
51939;29291;JJ168;143;FOLIO vide ou non reconnu dans Acts CSV
51940;29292;JJ168;144;FOLIO vide ou non reconnu dans Acts CSV
51941;29292;JJ168;144;FOLIO vide ou non reconnu dans Acts CSV
51942;29292;JJ168;144;FOLIO vide ou non reconnu dans Acts CSV
51943;29293;JJ168;145;FOLIO vide ou non reconnu dans Acts CSV
51944;29293;JJ168;145;FOLIO vide ou non reconnu dans Acts CSV
51945;29293;JJ168;145;FOLIO vide ou non reconnu dans Acts CSV
51946;29294;JJ168;146;FOLIO vide ou non reconnu dans Acts CSV
51947;29294;JJ168;146;FOLIO vide ou non reconnu dans Acts CSV
51948;29294;JJ168;146;FOLIO vide ou non reconnu dans Acts CSV
51949;29294;JJ168;146;FOLIO vide ou non reconnu dans Acts CSV
51950;29295;JJ168;147;FOLIO vide ou non reconnu dans Acts CSV
51951;29295;JJ168;147;FOLIO vide ou non reconnu dans Acts CSV
51952;29296;JJ168;148;FOLIO vide ou non reconnu dans Acts CSV
51953;29296;JJ168;148;FOLIO vide ou non reconnu dans Acts CSV
51954;29297;JJ168;149;FOLIO vide ou non reconnu dans Acts CSV
51955;29297;JJ168;149;FOLIO vide ou non reconnu dans Acts CSV
51956;29297;JJ168;149;FOLIO vide ou non reconnu dans Acts CSV
51957;29298;JJ168;150;FOLIO vide ou non reconnu dans Acts CSV
51958;29298;JJ168;150;FOLIO vide ou non reconnu dans Acts CSV
51959;29299;JJ168;151;FOLIO vide ou non reconnu dans Acts CSV
51960;29299;JJ168;151;FOLIO vide ou non reconnu dans Acts CSV
51961;29300;JJ168;152;FOLIO vide ou non reconnu dans Acts CSV
51962;29300;JJ168;152;FOLIO vide ou non reconnu dans Acts CSV
51963;29301;JJ168;153;FOLIO vide ou non reconnu dans Acts CSV
51964;29302;JJ168;154;FOLIO vide ou non reconnu dans Acts CSV
51965;29303;JJ168;155;FOLIO vide ou non reconnu dans Acts CSV
51966;29303;JJ168;155;FOLIO vide ou non reconnu dans Acts CSV
51967;29304;JJ168;156;FOLIO vide ou non reconnu dans Acts CSV
51968;29304;JJ168;156;FOLIO vide ou non reconnu dans Acts CSV
51969;29305;JJ168;157;FOLIO vide ou non reconnu dans Acts CSV
51970;29306;JJ168;158;FOLIO vide ou non reconnu dans Acts CSV
51971;29307;JJ168;159;FOLIO vide ou non reconnu dans Acts CSV
51972;29308;JJ168;160;FOLIO vide ou non reconnu dans Acts CSV
51973;29308;JJ168;160;FOLIO vide ou non reconnu dans Acts CSV
51974;29308;JJ168;160;FOLIO vide ou non reconnu dans Acts CSV
51975;29309;JJ168;161;FOLIO vide ou non reconnu dans Acts CSV
51976;29309;JJ168;161;FOLIO vide ou non reconnu dans Acts CSV
51977;29310;JJ168;162;FOLIO vide ou non reconnu dans Acts CSV
51978;29310;JJ168;162;FOLIO vide ou non reconnu dans Acts CSV
51979;29310;JJ168;162;FOLIO vide ou non reconnu dans Acts CSV
51980;29311;JJ168;163;FOLIO vide ou non reconnu dans Acts CSV
51981;29311;JJ168;163;FOLIO vide ou non reconnu dans Acts CSV
51982;29312;JJ168;164;FOLIO vide ou non reconnu dans Acts CSV
51983;29313;JJ168;165;
51984;29313;JJ168;165;
51985;29314;JJ168;166;FOLIO vide ou non reconnu dans Acts CSV
51986;29314;JJ168;166;FOLIO vide ou non reconnu dans Acts CSV
51987;29315;JJ168;167;
51988;29315;JJ168;167;
51989;29316;JJ168;168;FOLIO vide ou non reconnu dans Acts CSV
51990;29316;JJ168;168;FOLIO vide ou non reconnu dans Acts CSV
51991;29317;JJ168;169;FOLIO vide ou non reconnu dans Acts CSV
51992;29317;JJ168;169;FOLIO vide ou non reconnu dans Acts CSV
51993;29318;JJ168;170;FOLIO vide ou non reconnu dans Acts CSV
51994;29318;JJ168;170;FOLIO vide ou non reconnu dans Acts CSV
51995;29319;JJ168;171;FOLIO vide ou non reconnu dans Acts CSV
51996;29319;JJ168;171;FOLIO vide ou non reconnu dans Acts CSV
51997;29320;JJ168;172;
51998;29320;JJ168;172;
51999;29321;JJ168;173;
52000;29321;JJ168;173;
52001;29322;JJ168;174;FOLIO vide ou non reconnu dans Acts CSV
52002;29323;JJ168;175;FOLIO vide ou non reconnu dans Acts CSV
52003;29323;JJ168;175;FOLIO vide ou non reconnu dans Acts CSV
52004;29324;JJ168;176;FOLIO vide ou non reconnu dans Acts CSV
52005;29324;JJ168;176;FOLIO vide ou non reconnu dans Acts CSV
52006;29324;JJ168;176;FOLIO vide ou non reconnu dans Acts CSV
52007;29325;JJ168;177;FOLIO vide ou non reconnu dans Acts CSV
52008;29325;JJ168;177;FOLIO vide ou non reconnu dans Acts CSV
52009;29326;JJ168;178;
52010;29326;JJ168;178;
52011;29326;JJ168;178;
52012;29326;JJ168;178;
52013;29327;JJ168;179;FOLIO vide ou non reconnu dans Acts CSV
52014;29327;JJ168;179;FOLIO vide ou non reconnu dans Acts CSV
52015;29327;JJ168;179;FOLIO vide ou non reconnu dans Acts CSV
52016;29328;JJ168;180;FOLIO vide ou non reconnu dans Acts CSV
52017;29328;JJ168;180;FOLIO vide ou non reconnu dans Acts CSV
52018;29329;JJ168;181;
52019;29329;JJ168;181;
52020;29329;JJ168;181;
52021;29330;JJ168;182;FOLIO vide ou non reconnu dans Acts CSV
52022;29331;JJ168;183;
52023;29331;JJ168;183;
52024;29332;JJ168;184;FOLIO vide ou non reconnu dans Acts CSV
52025;29332;JJ168;184;FOLIO vide ou non reconnu dans Acts CSV
52026;29333;JJ168;185;FOLIO vide ou non reconnu dans Acts CSV
52027;29334;JJ168;186;FOLIO vide ou non reconnu dans Acts CSV
52028;29335;JJ168;187;FOLIO vide ou non reconnu dans Acts CSV
52029;29336;JJ168;188;FOLIO vide ou non reconnu dans Acts CSV
52030;29337;JJ168;189;FOLIO vide ou non reconnu dans Acts CSV
52031;29337;JJ168;189;FOLIO vide ou non reconnu dans Acts CSV
52032;29338;JJ168;190;FOLIO vide ou non reconnu dans Acts CSV
52033;29338;JJ168;190;FOLIO vide ou non reconnu dans Acts CSV
52034;29339;JJ168;191;FOLIO vide ou non reconnu dans Acts CSV
52035;29339;JJ168;191;FOLIO vide ou non reconnu dans Acts CSV
52036;29340;JJ168;192;FOLIO vide ou non reconnu dans Acts CSV
52037;29340;JJ168;192;FOLIO vide ou non reconnu dans Acts CSV
52038;29341;JJ168;193;
52039;29341;JJ168;193;
52040;29341;JJ168;193;
52041;29342;JJ168;194;
52042;29342;JJ168;194;
52043;29342;JJ168;194;
52044;29342;JJ168;194;
52045;29342;JJ168;194;
52046;29342;JJ168;194;
52047;29343;JJ168;195;FOLIO vide ou non reconnu dans Acts CSV
52048;29344;JJ168;196;FOLIO vide ou non reconnu dans Acts CSV
52049;29344;JJ168;196;FOLIO vide ou non reconnu dans Acts CSV
52050;29345;JJ168;197;FOLIO vide ou non reconnu dans Acts CSV
52051;29346;JJ168;198;FOLIO vide ou non reconnu dans Acts CSV
52052;29347;JJ168;199;FOLIO vide ou non reconnu dans Acts CSV
52053;29347;JJ168;199;FOLIO vide ou non reconnu dans Acts CSV
52054;29348;JJ168;200;FOLIO vide ou non reconnu dans Acts CSV
52055;29348;JJ168;200;FOLIO vide ou non reconnu dans Acts CSV
52056;29348;JJ168;200;FOLIO vide ou non reconnu dans Acts CSV
52057;29349;JJ168;201;FOLIO vide ou non reconnu dans Acts CSV
52058;29349;JJ168;201;FOLIO vide ou non reconnu dans Acts CSV
52059;29350;JJ168;202;FOLIO vide ou non reconnu dans Acts CSV
52060;29350;JJ168;202;FOLIO vide ou non reconnu dans Acts CSV
52061;29351;JJ168;203;FOLIO vide ou non reconnu dans Acts CSV
52062;29351;JJ168;203;FOLIO vide ou non reconnu dans Acts CSV
52063;29351;JJ168;203;FOLIO vide ou non reconnu dans Acts CSV
52064;29352;JJ168;204;
52065;29352;JJ168;204;
52066;29353;JJ168;205;
52067;29353;JJ168;205;
52068;29354;JJ168;206;
52069;29354;JJ168;206;
52070;29355;JJ168;207;
52071;29355;JJ168;207;
52072;29356;JJ168;208;
52073;29357;JJ168;209;
52074;29358;JJ168;210;
52075;29359;JJ168;211;
52076;29360;JJ168;212;
52077;29360;JJ168;212;
52078;29361;JJ168;213;
52079;29362;JJ168;214;
52080;29363;JJ168;215;
52081;29363;JJ168;215;
52082;29364;JJ168;216;
52083;29365;JJ168;217;
52084;29366;JJ168;218;
52085;29367;JJ168;219;
52086;29368;JJ168;220;
52087;29369;JJ168;221;
52088;29370;JJ168;222;
52089;29371;JJ168;223;
52090;29372;JJ168;224;
52091;29373;JJ168;225;
52092;29374;JJ168;226;
52093;29375;JJ168;227;
52094;29376;JJ168;228;
52095;29377;JJ168;228bis;
52096;29378;JJ168;229;
52097;29379;JJ168;230;
52098;29380;JJ168;231;FOLIO vide ou non reconnu dans Acts CSV
52099;29381;JJ168;232;
52100;29381;JJ168;232;
52101;29382;JJ168;233;FOLIO vide ou non reconnu dans Acts CSV
52102;29382;JJ168;233;FOLIO vide ou non reconnu dans Acts CSV
52103;29383;JJ168;234;FOLIO vide ou non reconnu dans Acts CSV
52104;29383;JJ168;234;FOLIO vide ou non reconnu dans Acts CSV
52105;29383;JJ168;234;FOLIO vide ou non reconnu dans Acts CSV
