Image_Path;Image_Width;Image_Height;YOLO_Results_File;Class_Id;Class_Name;Detected_coordinates;Absolute_coordinates;Confidence;Url_Detection;Url_Image
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ180/Paris_Archives_Nationales_JJ180_10.jpg;4465;4674;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ180-JJ199/Paris_Archives_Nationales_JJ180/labels/Paris_Archives_Nationales_JJ180_10.txt;2;AF;0.5005 0.0896 0.9963 0.1523;10,62,4448,711;0.906846523284912;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvuk8xmdra6c/10,62,4448,711/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvuk8xmdra6c/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ180/Paris_Archives_Nationales_JJ180_10.jpg;4465;4674;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ180-JJ199/Paris_Archives_Nationales_JJ180/labels/Paris_Archives_Nationales_JJ180_10.txt;1;AI;0.5068 0.7989 0.9842 0.3653;65,2880,4394,1707;0.9532893896102904;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvuk8xmdra6c/65,2880,4394,1707/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvuk8xmdra6c/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ180/Paris_Archives_Nationales_JJ180_10.jpg;4465;4674;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ180-JJ199/Paris_Archives_Nationales_JJ180/labels/Paris_Archives_Nationales_JJ180_10.txt;0;AC;0.5012 0.3923 0.9959 0.4542;14,772,4446,2122;0.9722999334335328;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvuk8xmdra6c/14,772,4446,2122/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvuk8xmdra6c/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ180/Paris_Archives_Nationales_JJ180_100.jpg;4556;4711;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ180-JJ199/Paris_Archives_Nationales_JJ180/labels/Paris_Archives_Nationales_JJ180_100.txt;2;AF;0.5076 0.2414 0.9841 0.4805;70,5,4483,2263;0.964721143245697;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs7u73yhs6k7/70,5,4483,2263/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs7u73yhs6k7/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ180/Paris_Archives_Nationales_JJ180_100.jpg;4556;4711;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ180-JJ199/Paris_Archives_Nationales_JJ180/labels/Paris_Archives_Nationales_JJ180_100.txt;1;AI;0.506 0.722 0.988 0.487;54,2254,4501,2294;0.8992831707000732;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs7u73yhs6k7/54,2254,4501,2294/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs7u73yhs6k7/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ180/Paris_Archives_Nationales_JJ180_101.jpg;4610;4702;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ180-JJ199/Paris_Archives_Nationales_JJ180/labels/Paris_Archives_Nationales_JJ180_101.txt;2;AF;0.5031 0.0713 0.9904 0.1389;36,8,4565,653;0.9045282006263732;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq3yz0prrbav/36,8,4565,653/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq3yz0prrbav/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ180/Paris_Archives_Nationales_JJ180_101.jpg;4610;4702;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ180-JJ199/Paris_Archives_Nationales_JJ180/labels/Paris_Archives_Nationales_JJ180_101.txt;1;AI;0.4936 0.5607 0.9838 0.8415;7,658,4535,3956;0.9606618881225586;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq3yz0prrbav/7,658,4535,3956/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq3yz0prrbav/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ180/Paris_Archives_Nationales_JJ180_102.jpg;4620;4747;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ180-JJ199/Paris_Archives_Nationales_JJ180/labels/Paris_Archives_Nationales_JJ180_102.txt;1;AI;0.5057 0.7406 0.9887 0.4543;52,2437,4567,2156;0.7560569047927856;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vim7knjsjolq/52,2437,4567,2156/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vim7knjsjolq/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ180/Paris_Archives_Nationales_JJ180_102.jpg;4620;4747;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ180-JJ199/Paris_Archives_Nationales_JJ180/labels/Paris_Archives_Nationales_JJ180_102.txt;2;AF;0.5054 0.2584 0.9893 0.5117;49,12,4570,2429;0.969810426235199;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vim7knjsjolq/49,12,4570,2429/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vim7knjsjolq/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ180/Paris_Archives_Nationales_JJ180_103.jpg;4519;4702;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ180-JJ199/Paris_Archives_Nationales_JJ180/labels/Paris_Archives_Nationales_JJ180_103.txt;1;AI;0.5027 0.5995 0.9934 0.7879;27,966,4489,3704;0.9243686199188232;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vituhannuuey/27,966,4489,3704/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vituhannuuey/full/full/0/default.jpg
