Image_Path;Image_Width;Image_Height;YOLO_Results_File;Class_Id;Class_Name;Detected_coordinates;Absolute_coordinates;Confidence;Url_Detection;Url_Image
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ096/Paris_Archives_Nationales_JJ096_10.jpg;3872;6397;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ096-JJ099/Paris_Archives_Nationales_JJ096/labels/Paris_Archives_Nationales_JJ096_10.txt;5;Table;0.4996 0.4944 0.9986 0.9816;1,23,3866,6279;0.9843958616256714;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8bihe4q8x6d/1,23,3866,6279/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8bihe4q8x6d/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ096/Paris_Archives_Nationales_JJ096_100.jpg;3952;6621;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ096-JJ099/Paris_Archives_Nationales_JJ096/labels/Paris_Archives_Nationales_JJ096_100.txt;2;AF;0.5222 0.2065 0.9555 0.3901;175,75,3776,2582;0.9122721552848816;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzqzsf3ehhka/175,75,3776,2582/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzqzsf3ehhka/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ096/Paris_Archives_Nationales_JJ096_100.jpg;3952;6621;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ096-JJ099/Paris_Archives_Nationales_JJ096/labels/Paris_Archives_Nationales_JJ096_100.txt;0;AC;0.5197 0.5834 0.9599 0.3641;157,2657,3793,2410;0.8940708637237549;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzqzsf3ehhka/157,2657,3793,2410/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzqzsf3ehhka/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ096/Paris_Archives_Nationales_JJ096_100.jpg;3952;6621;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ096-JJ099/Paris_Archives_Nationales_JJ096/labels/Paris_Archives_Nationales_JJ096_100.txt;1;AI;0.5182 0.8712 0.9607 0.2166;149,5051,3796,1434;0.8863124847412109;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzqzsf3ehhka/149,5051,3796,1434/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzqzsf3ehhka/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ096/Paris_Archives_Nationales_JJ096_101.jpg;4048;6597;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ096-JJ099/Paris_Archives_Nationales_JJ096/labels/Paris_Archives_Nationales_JJ096_101.txt;2;AF;0.4993 0.1377 0.9986 0.2498;0,84,4042,1647;0.9563081860542296;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt6s5ss0zb8v/0,84,4042,1647/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt6s5ss0zb8v/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ096/Paris_Archives_Nationales_JJ096_101.jpg;4048;6597;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ096-JJ099/Paris_Archives_Nationales_JJ096/labels/Paris_Archives_Nationales_JJ096_101.txt;1;AI;0.4987 0.6215 0.9974 0.7199;0,1725,4037,4749;0.9581623673439026;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt6s5ss0zb8v/0,1725,4037,4749/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt6s5ss0zb8v/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ096/Paris_Archives_Nationales_JJ096_102.jpg;3784;6621;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ096-JJ099/Paris_Archives_Nationales_JJ096/labels/Paris_Archives_Nationales_JJ096_102.txt;3;AM;0.5 0.5017 1.0 0.9619;0,137,3784,6368;0.9683821201324464;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz0oq68c1ybs/0,137,3784,6368/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz0oq68c1ybs/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ096/Paris_Archives_Nationales_JJ096_103.jpg;4048;6597;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ096-JJ099/Paris_Archives_Nationales_JJ096/labels/Paris_Archives_Nationales_JJ096_103.txt;2;AF;0.4986 0.0858 0.9973 0.1429;0,94,4037,942;0.9075223207473756;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx481jpj3zca/0,94,4037,942/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx481jpj3zca/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ096/Paris_Archives_Nationales_JJ096_103.jpg;4048;6597;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ096-JJ099/Paris_Archives_Nationales_JJ096/labels/Paris_Archives_Nationales_JJ096_103.txt;1;AI;0.4989 0.7544 0.9979 0.4404;0,3524,4039,2905;0.8822331428527832;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx481jpj3zca/0,3524,4039,2905/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx481jpj3zca/full/full/0/default.jpg
images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ096/Paris_Archives_Nationales_JJ096_103.jpg;4048;6597;/sps/humanum/home/dstutzmann/act_segm_model_training/runs/predict/Himanis_Seg_Actes_1200pxmin_JJ096-JJ099/Paris_Archives_Nationales_JJ096/labels/Paris_Archives_Nationales_JJ096_103.txt;0;AC;0.4988 0.3434 0.9976 0.4059;0,926,4038,2677;0.8749907612800598;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx481jpj3zca/0,926,4038,2677/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx481jpj3zca/full/full/0/default.jpg
