manifestURL,canvasId,urlImage,folderPath,imageLabel,imageWidthAsDeclared,imageHeightAsDeclared,htmlCode,imageFileName,imageWidthAsDownloaded,imageHeightAsDownloaded,urlResizedImage,ResizedImagehtmlCode,ResizedImageWidthAsDownloaded,ResizedImageHeightAsDownloaded
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255208,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v66u7qzn7vtl/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,1r,4317,4923,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_11.jpg,4317,4923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v66u7qzn7vtl/full/1200,/0/default.jpg",200,1200,1368
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255209,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvcy9ue7r1ae/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,1v,4102,4887,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_12.jpg,4102,4887,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvcy9ue7r1ae/full/1200,/0/default.jpg",200,1200,1430
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255210,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzuaukgbvmh2/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,2r,4287,4923,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_13.jpg,4287,4923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzuaukgbvmh2/full/1200,/0/default.jpg",200,1200,1378
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255211,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgpsgdzb6k6i/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,2v,4102,4887,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_14.jpg,4102,4887,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgpsgdzb6k6i/full/1200,/0/default.jpg",200,1200,1430
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255212,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjgdxo5zyjzt/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,3r,4287,4923,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_15.jpg,4287,4923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjgdxo5zyjzt/full/1200,/0/default.jpg",200,1200,1378
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255213,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuuda59xnbdc/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,3v,4102,4917,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_16.jpg,4102,4917,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuuda59xnbdc/full/1200,/0/default.jpg",200,1200,1438
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255214,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3tp25wnce6s/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,4r,4287,4923,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_17.jpg,4287,4923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3tp25wnce6s/full/1200,/0/default.jpg",200,1200,1378
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255215,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr4hx4fh38by/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,4v,4102,4917,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_18.jpg,4102,4917,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr4hx4fh38by/full/1200,/0/default.jpg",200,1200,1438
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255216,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmm3vjr6x3ar/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,5r,4287,4923,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_19.jpg,4287,4923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmm3vjr6x3ar/full/1200,/0/default.jpg",200,1200,1378
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255217,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtdwp08471wc/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,5v,4102,4917,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_20.jpg,4102,4917,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtdwp08471wc/full/1200,/0/default.jpg",200,1200,1438
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255218,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjtgzak8lju8/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,6r,4287,4923,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_21.jpg,4287,4923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjtgzak8lju8/full/1200,/0/default.jpg",200,1200,1378
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255219,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmqrewph6gbk/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,6v,4102,4917,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_22.jpg,4102,4917,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmqrewph6gbk/full/1200,/0/default.jpg",200,1200,1438
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255220,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd1kl5sn146u/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,7r,4287,4923,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_23.jpg,4287,4923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd1kl5sn146u/full/1200,/0/default.jpg",200,1200,1378
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255221,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl545dqo8yby/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,7v,4102,4917,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_24.jpg,4102,4917,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl545dqo8yby/full/1200,/0/default.jpg",200,1200,1438
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255222,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqpvf72vjm8k/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,8r,4287,4923,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_25.jpg,4287,4923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqpvf72vjm8k/full/1200,/0/default.jpg",200,1200,1378
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255223,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6upyiq3plov/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,8v,4102,4917,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_26.jpg,4102,4917,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6upyiq3plov/full/1200,/0/default.jpg",200,1200,1438
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255224,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqu9giheug4k/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,9r,4287,4923,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_27.jpg,4287,4923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqu9giheug4k/full/1200,/0/default.jpg",200,1200,1378
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255225,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbksdfb0ow7j/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,9v,4102,4917,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_28.jpg,4102,4917,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbksdfb0ow7j/full/1200,/0/default.jpg",200,1200,1438
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255226,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl61c9ryxmor/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,10r,4287,4923,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_29.jpg,4287,4923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl61c9ryxmor/full/1200,/0/default.jpg",200,1200,1378
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255227,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv4adj5top58/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,10v,4102,4917,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_30.jpg,4102,4917,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv4adj5top58/full/1200,/0/default.jpg",200,1200,1438
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255228,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vijotjcpqwbw/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,11r,4287,4923,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_31.jpg,4287,4923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vijotjcpqwbw/full/1200,/0/default.jpg",200,1200,1378
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255229,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxo5pm3bau7f/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,11v,4024,4917,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_32.jpg,4024,4917,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxo5pm3bau7f/full/1200,/0/default.jpg",200,1200,1466
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255230,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5kzaen0jwi2/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,12r,4287,4923,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_33.jpg,4287,4923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5kzaen0jwi2/full/1200,/0/default.jpg",200,1200,1378
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255231,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkclx2btd8r1/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,12v,4024,4917,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_34.jpg,4024,4917,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkclx2btd8r1/full/1200,/0/default.jpg",200,1200,1466
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255232,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vegohryczehj/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,13r,4287,4923,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_35.jpg,4287,4923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vegohryczehj/full/1200,/0/default.jpg",200,1200,1378
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255233,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdrx1sgxajim/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,13v,4024,4917,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_36.jpg,4024,4917,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdrx1sgxajim/full/1200,/0/default.jpg",200,1200,1466
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255234,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4fog92o042h/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,14r,4287,4923,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_37.jpg,4287,4923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4fog92o042h/full/1200,/0/default.jpg",200,1200,1378
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255235,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsk9rw85drj5/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,14v,4024,4917,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_38.jpg,4024,4917,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsk9rw85drj5/full/1200,/0/default.jpg",200,1200,1466
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255236,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpkx6i8p0vtg/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,15r,4287,4923,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_39.jpg,4287,4923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpkx6i8p0vtg/full/1200,/0/default.jpg",200,1200,1378
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255237,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkaqmzrq28im/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,15v,4024,4917,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_40.jpg,4024,4917,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkaqmzrq28im/full/1200,/0/default.jpg",200,1200,1466
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255238,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh9ipfwhy26i/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,16r,4287,4923,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_41.jpg,4287,4923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh9ipfwhy26i/full/1200,/0/default.jpg",200,1200,1378
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255239,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0c18224vjo6/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,16v,4024,4917,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_42.jpg,4024,4917,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0c18224vjo6/full/1200,/0/default.jpg",200,1200,1466
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255240,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9a50079jtqt/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,17r,4287,4923,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_43.jpg,4287,4923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9a50079jtqt/full/1200,/0/default.jpg",200,1200,1378
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255241,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcg88y6b5pbi/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,17v,4072,4917,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_44.jpg,4072,4917,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcg88y6b5pbi/full/1200,/0/default.jpg",200,1200,1449
https://api.irht.cnrs.fr/ark:/63955/farir7u3yfze/manifest.json,https://arca.irht.cnrs.fr/iiif/128472/canvas/canvas-4255242,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrkktogccmln/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170,18r,4287,4923,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ170\Paris_Archives_Nationales_JJ170_45.jpg,4287,4923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrkktogccmln/full/1200,/0/default.jpg",200,1200,1378
