manifestURL,canvasId,urlImage,folderPath,imageLabel,imageWidthAsDeclared,imageHeightAsDeclared,htmlCode,imageFileName,imageWidthAsDownloaded,imageHeightAsDownloaded,urlResizedImage,ResizedImagehtmlCode,ResizedImageWidthAsDownloaded,ResizedImageHeightAsDownloaded
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290330,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7xa53s0mymd/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,garde supérieure,4257,4215,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_1.jpg,4257,4215,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7xa53s0mymd/full/,1200/0/default.jpg",200,1212,1200
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290331,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqq1lebcoo3i/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,contre garde supérieure,4257,4209,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_2.jpg,4257,4209,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqq1lebcoo3i/full/,1200/0/default.jpg",200,1214,1200
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290332,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlnsr0equbys/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,1r,3801,4503,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_3.jpg,3801,4503,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlnsr0equbys/full/1200,/0/default.jpg",200,1200,1422
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290333,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm3ve3icqw2h/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,1v,3729,4212,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_4.jpg,3729,4212,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm3ve3icqw2h/full/1200,/0/default.jpg",200,1200,1355
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290334,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxnv80kx42jr/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,2r,3702,4503,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_5.jpg,3702,4503,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxnv80kx42jr/full/1200,/0/default.jpg",200,1200,1460
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290335,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvbr91mlze72/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,2v,3747,4275,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_6.jpg,3747,4275,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvbr91mlze72/full/1200,/0/default.jpg",200,1200,1369
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290336,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vam6syxo1fmp/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,3r,3705,4503,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_7.jpg,3705,4503,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vam6syxo1fmp/full/1200,/0/default.jpg",200,1200,1458
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290337,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbvqvsuxbmsm/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,3v,3756,4299,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_8.jpg,3756,4299,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbvqvsuxbmsm/full/1200,/0/default.jpg",200,1200,1373
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290338,https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve2n0onfvpph/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,4r,3552,4305,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_9.jpg,3552,4305,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve2n0onfvpph/full/1200,/0/default.jpg",200,1200,1454
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290339,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwigu7i9t8ko/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,4v,3822,4266,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_10.jpg,3822,4266,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwigu7i9t8ko/full/1200,/0/default.jpg",200,1200,1339
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290340,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyfhtdtg6fu9/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,5r,3603,4503,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_11.jpg,3603,4503,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyfhtdtg6fu9/full/1200,/0/default.jpg",200,1200,1500
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290341,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3vxqasg0adj/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,5v,3816,4560,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_12.jpg,3816,4560,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3vxqasg0adj/full/1200,/0/default.jpg",200,1200,1434
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290342,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr7q9gji18gh/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,6r,3603,4503,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_13.jpg,3603,4503,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr7q9gji18gh/full/1200,/0/default.jpg",200,1200,1500
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290343,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp9uiq0yk92g/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,6v,3804,4575,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_14.jpg,3804,4575,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp9uiq0yk92g/full/1200,/0/default.jpg",200,1200,1443
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290344,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7tr0asanb2v/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,7r,4452,4203,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_15.jpg,4452,4203,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7tr0asanb2v/full/,1200/0/default.jpg",200,1271,1200
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290345,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1cbluduaujk/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,7v,4365,4158,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_16.jpg,4365,4158,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1cbluduaujk/full/,1200/0/default.jpg",200,1260,1200
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290346,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo2bp1vz4c6x/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,8r,4452,4203,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_17.jpg,4452,4203,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo2bp1vz4c6x/full/,1200/0/default.jpg",200,1271,1200
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290347,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v367vhv6jq8w/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,8v,4464,4221,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_18.jpg,4464,4221,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v367vhv6jq8w/full/,1200/0/default.jpg",200,1269,1200
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290348,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2tqfo197mya/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,9r,3840,4245,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_19.jpg,3840,4245,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2tqfo197mya/full/1200,/0/default.jpg",200,1200,1327
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290349,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxnctng5te90/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,9v,3810,4191,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_20.jpg,3810,4191,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxnctng5te90/full/1200,/0/default.jpg",200,1200,1320
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290350,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm5hhc18kyae/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,10r,3804,4203,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_21.jpg,3804,4203,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm5hhc18kyae/full/1200,/0/default.jpg",200,1200,1326
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290351,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vop2qzadylam/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,10v,3834,4299,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_22.jpg,3834,4299,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vop2qzadylam/full/1200,/0/default.jpg",200,1200,1346
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290352,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy49ea3tj3fp/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,11r,3801,4203,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_23.jpg,3801,4203,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy49ea3tj3fp/full/1200,/0/default.jpg",200,1200,1327
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290353,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlx1n5mlf1a5/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,11v,3792,4296,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_24.jpg,3792,4296,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlx1n5mlf1a5/full/1200,/0/default.jpg",200,1200,1359
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290354,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v415ee30ppyt/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,12r,3753,4203,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_25.jpg,3753,4203,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v415ee30ppyt/full/1200,/0/default.jpg",200,1200,1344
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290355,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzd327n6mcsj/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,12v,3765,4239,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_26.jpg,3765,4239,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzd327n6mcsj/full/1200,/0/default.jpg",200,1200,1351
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290356,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vefp0141ba5d/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,13r,3702,4203,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_27.jpg,3702,4203,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vefp0141ba5d/full/1200,/0/default.jpg",200,1200,1362
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290357,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfkrjlg9k98x/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,13v,3798,4266,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_28.jpg,3798,4266,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfkrjlg9k98x/full/1200,/0/default.jpg",200,1200,1348
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290358,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdb50hrd9brp/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,14r,3654,4152,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_29.jpg,3654,4152,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdb50hrd9brp/full/1200,/0/default.jpg",200,1200,1364
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290359,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0rq5t2fzfvk/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,14v,3711,4161,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_30.jpg,3711,4161,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0rq5t2fzfvk/full/1200,/0/default.jpg",200,1200,1346
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290360,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6f5nopxxnb8/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,15r,3951,4302,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_31.jpg,3951,4302,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6f5nopxxnb8/full/1200,/0/default.jpg",200,1200,1307
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290361,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsbqkp0wgpw8/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,15v,3870,4236,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_32.jpg,3870,4236,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsbqkp0wgpw8/full/1200,/0/default.jpg",200,1200,1313
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290362,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg22ii2yem5t/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,16r,3954,4305,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_33.jpg,3954,4305,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg22ii2yem5t/full/1200,/0/default.jpg",200,1200,1307
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290363,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vssiiqf61nzd/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,16v,3954,4257,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_34.jpg,3954,4257,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vssiiqf61nzd/full/1200,/0/default.jpg",200,1200,1292
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290364,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vej2efj3crjf/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,17r,3954,4302,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_35.jpg,3954,4302,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vej2efj3crjf/full/1200,/0/default.jpg",200,1200,1306
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290365,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu2xw0ci55by/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,17v,3948,4191,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_36.jpg,3948,4191,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu2xw0ci55by/full/1200,/0/default.jpg",200,1200,1274
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290366,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnto3zpry25i/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,18r,3954,4302,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_37.jpg,3954,4302,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnto3zpry25i/full/1200,/0/default.jpg",200,1200,1306
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290367,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5jyonbg7qaa/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,18v,4044,4258,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_38.jpg,4044,4258,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5jyonbg7qaa/full/1200,/0/default.jpg",200,1200,1264
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290368,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo6a0pg50etu/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,19r,4134,4262,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_39.jpg,4134,4262,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo6a0pg50etu/full/1200,/0/default.jpg",200,1200,1237
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290369,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3wtsnrvta0c/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,19v,4032,4182,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_40.jpg,4032,4182,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3wtsnrvta0c/full/1200,/0/default.jpg",200,1200,1245
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290370,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8p0j579fhym/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,20r,4047,4269,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_41.jpg,4047,4269,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8p0j579fhym/full/1200,/0/default.jpg",200,1200,1266
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290371,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsyc84cny6qu/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,20v,4071,4197,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_42.jpg,4071,4197,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsyc84cny6qu/full/1200,/0/default.jpg",200,1200,1237
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290372,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0jisfb2goa5/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,21r,3954,4302,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_43.jpg,3954,4302,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0jisfb2goa5/full/1200,/0/default.jpg",200,1200,1306
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290373,https://iiif.irht.cnrs.fr/iiif/ark:/63955/voubw3qd2d60/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,21v,4098,4212,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_44.jpg,4098,4212,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/voubw3qd2d60/full/1200,/0/default.jpg",200,1200,1233
https://api.irht.cnrs.fr/ark:/63955/frpbm744s3r5/manifest.json,https://arca.irht.cnrs.fr/iiif/128501/canvas/canvas-4290374,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpf52238ty9d/full/full/0/default.jpg,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200,22r,3855,4254,200,images_registres_AN_JJ035_JJ211/images\Paris_Archives_Nationales_JJ200\Paris_Archives_Nationales_JJ200_45.jpg,3855,4254,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpf52238ty9d/full/1200,/0/default.jpg",200,1200,1324
