manifestURL;canvasId;imageLabel;urlImage;htmlCode;imageWidthAsDownloaded;imageHeightAsDownloaded;imageWidthAsDeclared;imageHeightAsDeclared;urlResizedImage;ResizedImagehtmlCode;ResizedImageWidthAsDownloaded;ResizedImageHeightAsDownloaded;imageURL_resolved;urlResizedImage_resolved;imageFileName;localExists;checksumMD5
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390730;plat supérieur;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmbfdedgtljq/full/full/0/default.jpg;200;2535;3000;3982;4713;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmbfdedgtljq/full/1200,/0/default.jpg;200;1200;1420;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7452_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7452_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0001.jpg;True;82874fdf70c93a86616e53974005e174
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390731;contre-plat supérieur;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vohk5ki93wko/full/full/0/default.jpg;200;2048;2048;2048;2048;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vohk5ki93wko/full/1200,/0/default.jpg;200;1200;1200;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7452_AB_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7452_AB_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0002.jpg;True;97ae87dced46130172c22596385e32a1
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390732;1r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxd0dt9iha4s/full/full/0/default.jpg;200;2518;3000;3946;4701;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxd0dt9iha4s/full/1200,/0/default.jpg;200;1200;1430;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7453_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7453_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0003.jpg;True;f5baaab562c94034a0782643382e732c
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390733;1v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqh73y0pirdz/full/full/0/default.jpg;200;2542;3000;3892;4593;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqh73y0pirdz/full/1200,/0/default.jpg;200;1200;1416;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7454_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7454_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0004.jpg;True;9836590872cbcfa1e32ab8d3540ca5e3
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390734;2r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcijurnqbbop/full/full/0/default.jpg;200;2511;3000;3910;4671;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcijurnqbbop/full/1200,/0/default.jpg;200;1200;1434;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7455_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7455_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0005.jpg;True;5f63a1ec206532b8771beeed1b14c390
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390735;2v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc1ilkzwpsn7/full/full/0/default.jpg;200;2490;3000;3892;4689;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc1ilkzwpsn7/full/1200,/0/default.jpg;200;1200;1446;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7456_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7456_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0006.jpg;True;7140bfb69880f1014fbb4d53a32cf864
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390736;3r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0r61gotto5c/full/full/0/default.jpg;200;2511;3000;3910;4671;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0r61gotto5c/full/1200,/0/default.jpg;200;1200;1434;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7457_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7457_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0007.jpg;True;17581bcb6bd6541cb142a23ce1a41aea
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390737;3v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8z4vqg7f5jh/full/full/0/default.jpg;200;2490;3000;3892;4689;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8z4vqg7f5jh/full/1200,/0/default.jpg;200;1200;1446;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7458_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7458_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0008.jpg;True;cc5c3c589db469e52164a86e830043cc
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390738;4r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo51n2rgpygg/full/full/0/default.jpg;200;2495;3000;3910;4701;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo51n2rgpygg/full/1200,/0/default.jpg;200;1200;1443;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7459_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7459_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0009.jpg;True;ac1b3da26030016a933b4248ce17bfcb
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390739;4v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4iwtbqhg3pg/full/full/0/default.jpg;200;2476;3000;3904;4731;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4iwtbqhg3pg/full/1200,/0/default.jpg;200;1200;1454;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7460_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7460_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0010.jpg;True;d2154a9d0048317f48401992cb22cbe6
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390740;5r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7l6nsmtc3hh/full/full/0/default.jpg;200;2495;3000;3910;4701;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7l6nsmtc3hh/full/1200,/0/default.jpg;200;1200;1443;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7461_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7461_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0011.jpg;True;a2c275c0b5a544e3a255d28e9c9e5460
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390741;5v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v45jvm9u2pzl/full/full/0/default.jpg;200;2502;3000;3946;4731;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v45jvm9u2pzl/full/1200,/0/default.jpg;200;1200;1439;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7462_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7462_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0012.jpg;True;eb6ebcc4cf17f1b8a58e4d09e485f00b
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390742;6r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmswc9cfztnk/full/full/0/default.jpg;200;2476;3000;3910;4737;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmswc9cfztnk/full/1200,/0/default.jpg;200;1200;1454;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7463_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7463_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0013.jpg;True;7924f5ff3dd2c7f65aed1a118fc9cdf8
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390743;6v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0bdm4ppm7us/full/full/0/default.jpg;200;2519;3000;3982;4743;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0bdm4ppm7us/full/1200,/0/default.jpg;200;1200;1429;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7464_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7464_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0014.jpg;True;2e791f980f1ad444328b60cf75e93807
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390744;7r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqqezkhpj2bc/full/full/0/default.jpg;200;2526;3000;3988;4737;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqqezkhpj2bc/full/1200,/0/default.jpg;200;1200;1425;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7465_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7465_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0015.jpg;True;0920946819216c49aac21a53dc9e212f
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390745;7v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyolb4l4r542/full/full/0/default.jpg;200;2492;3000;3940;4743;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyolb4l4r542/full/1200,/0/default.jpg;200;1200;1445;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7468_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7468_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0016.jpg;True;f74c6bcc318986b89531631c9ddd6da6
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390746;8r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjq78gufam60/full/full/0/default.jpg;200;2499;3000;3946;4737;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjq78gufam60/full/1200,/0/default.jpg;200;1200;1441;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7469_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7469_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0017.jpg;True;76ccdabb87d383609eb3a8a31eb19881
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390747;8v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v06lhv5k6hjv/full/full/0/default.jpg;200;2472;3000;3898;4731;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v06lhv5k6hjv/full/1200,/0/default.jpg;200;1200;1456;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7470_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7470_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0018.jpg;True;4d25cf81fb5d4ad01c042f6c3890c30f
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390748;9r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3uzoyqu3tdu/full/full/0/default.jpg;200;2499;3000;3946;4737;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3uzoyqu3tdu/full/1200,/0/default.jpg;200;1200;1441;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7471_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7471_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0019.jpg;True;30163f08172adf8c07a438359aba286d
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390749;9v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0mav2lh9mif/full/full/0/default.jpg;200;2472;3000;3898;4731;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0mav2lh9mif/full/1200,/0/default.jpg;200;1200;1456;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7472_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7472_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0020.jpg;True;12b9834d9c12671f9a6596f307a39bfa
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390750;10r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v70bdkiu3dyy/full/full/0/default.jpg;200;2499;3000;3946;4737;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v70bdkiu3dyy/full/1200,/0/default.jpg;200;1200;1441;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7473_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7473_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0021.jpg;True;b742b18288ab3b2e12c194c537f5954f
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390751;10v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcmx2h0wuuxh/full/full/0/default.jpg;200;2472;3000;3898;4731;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcmx2h0wuuxh/full/1200,/0/default.jpg;200;1200;1456;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7474_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7474_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0022.jpg;True;1be93377e26de2fa1b819556b347119d
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390752;11r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5skq9tds9ls/full/full/0/default.jpg;200;2499;3000;3946;4737;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5skq9tds9ls/full/1200,/0/default.jpg;200;1200;1441;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7475_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7475_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0023.jpg;True;2e1beb6ce8f6758ace33720e53403644
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390753;11v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkyd2thfrfse/full/full/0/default.jpg;200;2500;3000;3928;4713;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkyd2thfrfse/full/1200,/0/default.jpg;200;1200;1440;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7476_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7476_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0024.jpg;True;4399e523e4fd85e2b2678f8706657a95
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390754;12r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcvvcrp7o7dg/full/full/0/default.jpg;200;2494;3000;3958;4761;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcvvcrp7o7dg/full/1200,/0/default.jpg;200;1200;1443;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7477_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7477_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0025.jpg;True;8007328ff99cee6470abaa4679400921
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390755;12v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr4qlhju2be1/full/full/0/default.jpg;200;2500;3000;3928;4713;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr4qlhju2be1/full/1200,/0/default.jpg;200;1200;1440;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7478_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7478_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0026.jpg;True;6eda069cb422f2c6a8d8d08944c3b364
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390756;13r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vphu6xmlp0yk/full/full/0/default.jpg;200;2494;3000;3958;4761;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vphu6xmlp0yk/full/1200,/0/default.jpg;200;1200;1443;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7479_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7479_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0027.jpg;True;fd27367844c681d680c27ed55b65c446
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390757;13v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvabli0svhkz/full/full/0/default.jpg;200;2428;3000;3844;4749;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvabli0svhkz/full/1200,/0/default.jpg;200;1200;1483;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7480_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7480_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0028.jpg;True;7e1c65902764806a0ba42381a0895d06
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390758;14r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v85hrzk3elsv/full/full/0/default.jpg;200;2503;3000;3958;4743;https://iiif.irht.cnrs.fr/iiif/ark:/63955/v85hrzk3elsv/full/1200,/0/default.jpg;200;1200;1438;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7481_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7481_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0029.jpg;True;eec9563f9db120ae392eb759ddd3a56d
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390759;14v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgzt2li2j2xu/full/full/0/default.jpg;200;2434;3000;3868;4767;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgzt2li2j2xu/full/1200,/0/default.jpg;200;1200;1479;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7482_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7482_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0030.jpg;True;1cb918e2cc6bceb47e8f5313403be739
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390760;15r;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vejcfb8ww841/full/full/0/default.jpg;200;2481;3000;3922;4743;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vejcfb8ww841/full/1200,/0/default.jpg;200;1200;1451;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7483_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7483_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0031.jpg;True;6d0b9c29e9aa9f168cbc0fb8e9bd2177
https://api.irht.cnrs.fr/ark:/63955/f1ruw5rqihr9/manifest.json;https://arca.irht.cnrs.fr/iiif/128415/canvas/canvas-4390761;15v;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpv19ygvrcbq/full/full/0/default.jpg;200;2443;3000;3868;4749;https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpv19ygvrcbq/full/1200,/0/default.jpg;200;1200;1473;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7484_A/full/full/0/default.jpg;https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ113/DEPOT/FRAN_0021_7484_A/full/1200,/0/default.jpg;Paris_Archives_Nationales_JJ113_0032.jpg;True;0212f68f79f8961abb4e4e3ec2ed07e4
