manifestURL,canvasId,urlImage,folderPath,imageLabel,imageWidthAsDeclared,imageHeightAsDeclared,htmlCode,imageFileName,imageWidthAsDownloaded,imageHeightAsDownloaded,urlResizedImage,ResizedImagehtmlCode,ResizedImageWidthAsDownloaded,ResizedImageHeightAsDownloaded
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198324,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v98i3ave94y2/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,62v,3776,6685,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-126.jpg,3776,6685,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v98i3ave94y2/full/1200,/0/default.jpg+ACI-,200,1200,2124
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198325,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb2yztb6x48e/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,63r,4120,6629,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-127.jpg,4120,6629,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb2yztb6x48e/full/1200,/0/default.jpg+ACI-,200,1200,1931
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198326,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxb1tmsc74lg/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,63v,3832,6685,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-128.jpg,3832,6685,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxb1tmsc74lg/full/1200,/0/default.jpg+ACI-,200,1200,2093
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198327,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnpqj3zn21z4/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,64r,4120,6629,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-129.jpg,4120,6629,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnpqj3zn21z4/full/1200,/0/default.jpg+ACI-,200,1200,1931
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198328,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0yyb5vgd9ep/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,64v,3848,6685,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-130.jpg,3848,6685,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0yyb5vgd9ep/full/1200,/0/default.jpg+ACI-,200,1200,2085
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198329,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb8b4ki96ywv/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,65r,4120,6629,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-131.jpg,4120,6629,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb8b4ki96ywv/full/1200,/0/default.jpg+ACI-,200,1200,1931
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198330,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpgzo41q36q2/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,65v,3848,6685,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-132.jpg,3848,6685,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpgzo41q36q2/full/1200,/0/default.jpg+ACI-,200,1200,2085
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198331,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4270jl9yal6/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,66r,4120,6629,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-133.jpg,4120,6629,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4270jl9yal6/full/1200,/0/default.jpg+ACI-,200,1200,1931
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198332,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlpq3yx2vtrc/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,66v,3896,6685,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-134.jpg,3896,6685,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlpq3yx2vtrc/full/1200,/0/default.jpg+ACI-,200,1200,2059
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198333,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsggu7k0xm50/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,67r,4120,6629,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-135.jpg,4120,6629,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsggu7k0xm50/full/1200,/0/default.jpg+ACI-,200,1200,1931
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198334,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt5kefip0oaq/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,67v,3896,6685,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-136.jpg,3896,6685,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt5kefip0oaq/full/1200,/0/default.jpg+ACI-,200,1200,2059
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198335,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfepdhl68xyp/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,68r,4120,6629,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-137.jpg,4120,6629,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfepdhl68xyp/full/1200,/0/default.jpg+ACI-,200,1200,1931
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198336,https://iiif.irht.cnrs.fr/iiif/ark:/63955/veswytukyve3/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,68v,3864,6637,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-138.jpg,3864,6637,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/veswytukyve3/full/1200,/0/default.jpg+ACI-,200,1200,2061
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198337,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vftjyiknta28/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,69r,4072,6589,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-139.jpg,4072,6589,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vftjyiknta28/full/1200,/0/default.jpg+ACI-,200,1200,1942
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198338,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzgplmyjlnxe/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,69v,3928,6637,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-140.jpg,3928,6637,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzgplmyjlnxe/full/1200,/0/default.jpg+ACI-,200,1200,2028
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198339,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkv7eg5au9po/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,70r,4072,6589,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-141.jpg,4072,6589,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkv7eg5au9po/full/1200,/0/default.jpg+ACI-,200,1200,1942
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198340,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtn7da0nd8nu/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,70v,3896,6637,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-142.jpg,3896,6637,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtn7da0nd8nu/full/1200,/0/default.jpg+ACI-,200,1200,2044
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198341,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy9gws1kpg4l/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,71r,4072,6589,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-143.jpg,4072,6589,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy9gws1kpg4l/full/1200,/0/default.jpg+ACI-,200,1200,1942
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198342,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnj1ttw3jlw7/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,71v,3896,6637,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-144.jpg,3896,6637,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnj1ttw3jlw7/full/1200,/0/default.jpg+ACI-,200,1200,2044
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198343,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsaisxw1lqzu/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,72r,4072,6589,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-145.jpg,4072,6589,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsaisxw1lqzu/full/1200,/0/default.jpg+ACI-,200,1200,1942
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198344,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6wm8gcolxc5/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,72v,3896,6637,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-146.jpg,3896,6637,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6wm8gcolxc5/full/1200,/0/default.jpg+ACI-,200,1200,2044
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198345,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz5zw9jh5q9g/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,73r,4072,6589,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-147.jpg,4072,6589,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz5zw9jh5q9g/full/1200,/0/default.jpg+ACI-,200,1200,1942
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198346,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v92d53zv3t2z/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,73v,3920,6637,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-148.jpg,3920,6637,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v92d53zv3t2z/full/1200,/0/default.jpg+ACI-,200,1200,2032
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198347,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgbgs02qc7pi/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,74r,4040,6597,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-149.jpg,4040,6597,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgbgs02qc7pi/full/1200,/0/default.jpg+ACI-,200,1200,1960
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198348,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7lrq3xhcdqe/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,74v,3920,6637,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-150.jpg,3920,6637,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7lrq3xhcdqe/full/1200,/0/default.jpg+ACI-,200,1200,2032
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198349,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrvirrlltl15/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,75r,4040,6597,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-151.jpg,4040,6597,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrvirrlltl15/full/1200,/0/default.jpg+ACI-,200,1200,1960
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198350,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1u53kiba0iv/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,75v,3930,6593,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-152.jpg,3930,6593,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1u53kiba0iv/full/1200,/0/default.jpg+ACI-,200,1200,2013
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198351,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs8zqqb4gqwc/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,76r,4040,6597,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-153.jpg,4040,6597,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs8zqqb4gqwc/full/1200,/0/default.jpg+ACI-,200,1200,1960
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198352,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9n3u8xfa2h4/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,76v,3920,6637,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-154.jpg,3920,6637,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9n3u8xfa2h4/full/1200,/0/default.jpg+ACI-,200,1200,2032
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198353,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7kpqvzrdvkm/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,77r,4040,6597,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-155.jpg,4040,6597,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7kpqvzrdvkm/full/1200,/0/default.jpg+ACI-,200,1200,1960
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198354,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuad6ftwc56z/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,77v,4064,6613,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-156.jpg,4064,6613,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuad6ftwc56z/full/1200,/0/default.jpg+ACI-,200,1200,1953
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198355,https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8086gi8xngh/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,78r,4184,6621,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-157.jpg,4184,6621,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8086gi8xngh/full/1200,/0/default.jpg+ACI-,200,1200,1899
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198356,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc6dcxr7he2s/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,78v,4064,6613,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-158.jpg,4064,6613,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc6dcxr7he2s/full/1200,/0/default.jpg+ACI-,200,1200,1953
https://api.irht.cnrs.fr/ark:/63955/fvdy3kcmb2es/manifest.json,https://arca.irht.cnrs.fr/iiif/125462/canvas/canvas+AC0-4198357,https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr88k5kqbkzc/full/full/0/default.jpg,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096,79r,4184,6621,200,images+AF8-registres+AF8-AN+AF8-JJ035+AF8-JJ211/images+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AFw-Paris+AF8-Archives+AF8-Nationales+AF8-JJ096+AF8-159.jpg,4184,6621,+ACI-https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr88k5kqbkzc/full/1200,/0/default.jpg+ACI-,200,1200,1899
